Match,Squad1Key,Squad2Key,Group,Stage,Squad1,S1%,Squad1Seed,Squad2,S2%,Squad2Seed,S1_Prob,S1_wins,Simulation,MatchWinner
63,Knockout Round,Knockout Round,Finals,Knockout,Denmark,0.778587101918141,M61,United States,0.683675221341859,M62,0.619337706365353,0,19498,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Brazil,0.815674445258193,M61,United States,0.683675221341859,M62,0.671857496171539,0,19577,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Brazil,0.815674445258193,M61,United States,0.683675221341859,M62,0.671857496171539,0,19866,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,20383,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,20520,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Morocco,0.793195560991844,M61,United States,0.683675221341859,M62,0.639589447454392,0,20658,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Morocco,0.793195560991844,M62,0.360410552545608,1,20789,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Belgium,0.828474447696,M62,0.309140580767536,1,20799,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,France,0.780360381500851,M62,0.378233187547771,1,20815,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,South Korea,0.728385225275208,M62,0.446275263125678,1,20825,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Iran,0.697029989208942,M62,0.484384806235004,1,20910,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Belgium,0.828474447696,M61,United States,0.683675221341859,M62,0.690859419232465,0,20950,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Brazil,0.815674445258193,M62,0.328142503828461,1,20953,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Portugal,0.787342947869841,M62,0.368590204628086,1,20976,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,21095,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Spain,0.827036031955828,M61,United States,0.683675221341859,M62,0.688700593208113,0,21289,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Germany,0.819722782830755,M62,0.322183152209042,1,21550,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,France,0.780360381500851,M62,0.378233187547771,1,21636,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Brazil,0.815674445258193,M62,0.328142503828461,1,21983,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Denmark,0.778587101918141,M61,United States,0.683675221341859,M62,0.619337706365353,0,22061,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Netherlands,0.847292970427077,M61,United States,0.683675221341859,M62,0.719667270680257,0,22131,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,22321,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,France,0.780360381500851,M62,0.378233187547771,1,22394,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,22593,United States
63,Knockout Round,Knockout Round,Finals,Knockout,South Korea,0.728385225275208,M61,United States,0.683675221341859,M62,0.553724736874322,0,22834,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,France,0.780360381500851,M62,0.378233187547771,1,22936,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Netherlands,0.847292970427077,M61,United States,0.683675221341859,M62,0.719667270680257,0,22979,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Morocco,0.793195560991844,M61,United States,0.683675221341859,M62,0.639589447454392,0,23486,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Netherlands,0.847292970427077,M61,United States,0.683675221341859,M62,0.719667270680257,0,23555,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Germany,0.819722782830755,M62,0.322183152209042,1,23738,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Brazil,0.815674445258193,M62,0.328142503828461,1,23740,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Tunisia,0.649052672398922,M61,United States,0.683675221341859,M62,0.461119703610629,0,23756,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Argentina,0.713176936529532,M62,0.465019611441133,1,24073,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Argentina,0.713176936529532,M62,0.465019611441133,1,24101,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Belgium,0.828474447696,M61,United States,0.683675221341859,M62,0.690859419232465,0,24257,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Mexico,0.756756710226366,M62,0.409927241607884,1,24272,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Croatia,0.699567057555253,M62,0.481377727148369,1,24527,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,24592,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,24613,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Netherlands,0.847292970427077,M61,United States,0.683675221341859,M62,0.719667270680257,0,24634,United States
63,Knockout Round,Knockout Round,Finals,Knockout,England,0.828448299892353,M61,United States,0.683675221341859,M62,0.690820121999169,0,24767,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Denmark,0.778587101918141,M62,0.380662293634647,1,24815,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Mexico,0.756756710226366,M62,0.409927241607884,1,24905,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Netherlands,0.847292970427077,M62,0.280332729319743,1,25133,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,25286,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Denmark,0.778587101918141,M62,0.380662293634647,1,25553,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Brazil,0.815674445258193,M61,United States,0.683675221341859,M62,0.671857496171539,0,25854,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Cameroon,0.715297881735711,M61,United States,0.683675221341859,M62,0.537564613904095,0,25874,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Portugal,0.787342947869841,M62,0.368590204628086,1,25956,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Portugal,0.787342947869841,M61,United States,0.683675221341859,M62,0.631409795371914,0,25980,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Morocco,0.793195560991844,M61,United States,0.683675221341859,M62,0.639589447454392,0,26051,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Denmark,0.778587101918141,M62,0.380662293634647,1,26105,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Australia,0.669404229689161,M61,United States,0.683675221341859,M62,0.483700327701659,0,26115,United States
63,Knockout Round,Knockout Round,Finals,Knockout,England,0.828448299892353,M61,United States,0.683675221341859,M62,0.690820121999169,0,26333,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,26406,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Denmark,0.778587101918141,M62,0.380662293634647,1,26455,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Argentina,0.713176936529532,M62,0.465019611441133,1,26601,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Brazil,0.815674445258193,M61,United States,0.683675221341859,M62,0.671857496171539,0,26723,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Netherlands,0.847292970427077,M61,United States,0.683675221341859,M62,0.719667270680257,0,26811,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,26824,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,France,0.780360381500851,M62,0.378233187547771,1,26921,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Switzerland,0.683756379211115,M61,United States,0.683675221341859,M62,0.500093824774349,0,26943,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Morocco,0.793195560991844,M61,United States,0.683675221341859,M62,0.639589447454392,0,26951,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Belgium,0.828474447696,M62,0.309140580767536,1,26969,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Netherlands,0.847292970427077,M61,United States,0.683675221341859,M62,0.719667270680257,0,26971,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Spain,0.827036031955828,M61,United States,0.683675221341859,M62,0.688700593208113,0,27018,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Portugal,0.787342947869841,M62,0.368590204628086,1,27064,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Australia,0.669404229689161,M61,United States,0.683675221341859,M62,0.483700327701659,0,27133,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,27340,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,27463,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Mexico,0.756756710226366,M62,0.409927241607884,1,27558,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Brazil,0.815674445258193,M61,United States,0.683675221341859,M62,0.671857496171539,0,27770,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,France,0.780360381500851,M62,0.378233187547771,1,28150,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Senegal,0.768105259185267,M61,United States,0.683675221341859,M62,0.605140271017666,0,28186,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Qatar,0.60108896961729,M62,0.589212044111287,1,28240,United States
63,Knockout Round,Knockout Round,Finals,Knockout,England,0.828448299892353,M61,United States,0.683675221341859,M62,0.690820121999169,0,28600,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Tunisia,0.649052672398922,M61,United States,0.683675221341859,M62,0.461119703610629,0,28722,United States
63,Knockout Round,Knockout Round,Finals,Knockout,England,0.828448299892353,M61,United States,0.683675221341859,M62,0.690820121999169,0,28761,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Australia,0.669404229689161,M61,United States,0.683675221341859,M62,0.483700327701659,0,28994,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Germany,0.819722782830755,M62,0.322183152209042,1,29020,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Spain,0.827036031955828,M61,United States,0.683675221341859,M62,0.688700593208113,0,29062,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Denmark,0.778587101918141,M61,United States,0.683675221341859,M62,0.619337706365353,0,29093,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Portugal,0.787342947869841,M62,0.368590204628086,1,29136,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Senegal,0.768105259185267,M62,0.394859728982334,1,29515,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Spain,0.827036031955828,M61,United States,0.683675221341859,M62,0.688700593208113,0,29560,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,France,0.780360381500851,M62,0.378233187547771,1,29562,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Portugal,0.787342947869841,M62,0.368590204628086,1,29612,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Belgium,0.828474447696,M62,0.309140580767536,1,29874,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Belgium,0.828474447696,M62,0.309140580767536,1,29970,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Argentina,0.713176936529532,M62,0.465019611441133,1,30027,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,30060,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,30196,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Belgium,0.828474447696,M62,0.309140580767536,1,30216,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Cameroon,0.715297881735711,M62,0.462435386095905,1,30593,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Denmark,0.778587101918141,M62,0.380662293634647,1,30692,United States
63,Knockout Round,Knockout Round,Finals,Knockout,South Korea,0.728385225275208,M61,United States,0.683675221341859,M62,0.553724736874322,0,30761,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Brazil,0.815674445258193,M62,0.328142503828461,1,30909,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,France,0.780360381500851,M62,0.378233187547771,1,30939,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Belgium,0.828474447696,M62,0.309140580767536,1,31127,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Brazil,0.815674445258193,M61,United States,0.683675221341859,M62,0.671857496171539,0,31159,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Germany,0.819722782830755,M61,United States,0.683675221341859,M62,0.677816847790958,0,31308,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Morocco,0.793195560991844,M61,United States,0.683675221341859,M62,0.639589447454392,0,31328,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Ecuador,0.503238303432919,M62,0.680867234411387,1,31382,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Spain,0.827036031955828,M62,0.311299406791887,1,31503,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,France,0.780360381500851,M62,0.378233187547771,1,31572,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Germany,0.819722782830755,M62,0.322183152209042,1,31591,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Belgium,0.828474447696,M62,0.309140580767536,1,31592,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Netherlands,0.847292970427077,M62,0.280332729319743,1,31644,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Argentina,0.713176936529532,M61,United States,0.683675221341859,M62,0.534980388558867,0,31684,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Belgium,0.828474447696,M62,0.309140580767536,1,31859,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,32097,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Mexico,0.756756710226366,M62,0.409927241607884,1,32134,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Brazil,0.815674445258193,M61,United States,0.683675221341859,M62,0.671857496171539,0,32255,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,32315,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Morocco,0.793195560991844,M61,United States,0.683675221341859,M62,0.639589447454392,0,32468,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Germany,0.819722782830755,M61,United States,0.683675221341859,M62,0.677816847790958,0,32550,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Switzerland,0.683756379211115,M61,United States,0.683675221341859,M62,0.500093824774349,0,32632,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Germany,0.819722782830755,M62,0.322183152209042,1,32785,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Belgium,0.828474447696,M62,0.309140580767536,1,32855,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Spain,0.827036031955828,M62,0.311299406791887,1,32966,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Portugal,0.787342947869841,M62,0.368590204628086,1,32987,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,France,0.780360381500851,M62,0.378233187547771,1,33189,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Morocco,0.793195560991844,M61,United States,0.683675221341859,M62,0.639589447454392,0,33215,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,France,0.780360381500851,M62,0.378233187547771,1,33241,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Morocco,0.793195560991844,M61,United States,0.683675221341859,M62,0.639589447454392,0,33545,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Portugal,0.787342947869841,M62,0.368590204628086,1,33569,United States
63,Knockout Round,Knockout Round,Finals,Knockout,South Korea,0.728385225275208,M61,United States,0.683675221341859,M62,0.553724736874322,0,33704,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Mexico,0.756756710226366,M61,United States,0.683675221341859,M62,0.590072758392116,0,33721,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Brazil,0.815674445258193,M61,United States,0.683675221341859,M62,0.671857496171539,0,33747,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,France,0.780360381500851,M62,0.378233187547771,1,33856,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Brazil,0.815674445258193,M61,United States,0.683675221341859,M62,0.671857496171539,0,33906,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Argentina,0.713176936529532,M62,0.465019611441133,1,33911,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Spain,0.827036031955828,M61,United States,0.683675221341859,M62,0.688700593208113,0,33980,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Morocco,0.793195560991844,M61,United States,0.683675221341859,M62,0.639589447454392,0,34192,United States
63,Knockout Round,Knockout Round,Finals,Knockout,England,0.828448299892353,M61,United States,0.683675221341859,M62,0.690820121999169,0,34227,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Netherlands,0.847292970427077,M61,United States,0.683675221341859,M62,0.719667270680257,0,34360,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Morocco,0.793195560991844,M62,0.360410552545608,1,34596,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Netherlands,0.847292970427077,M61,United States,0.683675221341859,M62,0.719667270680257,0,34639,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Netherlands,0.847292970427077,M61,United States,0.683675221341859,M62,0.719667270680257,0,34840,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Spain,0.827036031955828,M62,0.311299406791887,1,35096,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Brazil,0.815674445258193,M61,United States,0.683675221341859,M62,0.671857496171539,0,35220,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,35482,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Belgium,0.828474447696,M62,0.309140580767536,1,35550,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Mexico,0.756756710226366,M61,United States,0.683675221341859,M62,0.590072758392116,0,35572,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Cameroon,0.715297881735711,M61,United States,0.683675221341859,M62,0.537564613904095,0,35725,United States
63,Knockout Round,Knockout Round,Finals,Knockout,South Korea,0.728385225275208,M61,United States,0.683675221341859,M62,0.553724736874322,0,35730,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Brazil,0.815674445258193,M61,United States,0.683675221341859,M62,0.671857496171539,0,35851,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Iran,0.697029989208942,M62,0.484384806235004,1,36095,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Netherlands,0.847292970427077,M62,0.280332729319743,1,36161,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Brazil,0.815674445258193,M62,0.328142503828461,1,36164,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Cameroon,0.715297881735711,M62,0.462435386095905,1,36239,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Denmark,0.778587101918141,M62,0.380662293634647,1,36335,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Spain,0.827036031955828,M61,United States,0.683675221341859,M62,0.688700593208113,0,36361,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Portugal,0.787342947869841,M62,0.368590204628086,1,36364,United States
63,Knockout Round,Knockout Round,Finals,Knockout,England,0.828448299892353,M61,United States,0.683675221341859,M62,0.690820121999169,0,36486,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Cameroon,0.715297881735711,M62,0.462435386095905,1,36613,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Brazil,0.815674445258193,M62,0.328142503828461,1,36683,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,36874,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Mexico,0.756756710226366,M61,United States,0.683675221341859,M62,0.590072758392116,0,37148,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Denmark,0.778587101918141,M61,United States,0.683675221341859,M62,0.619337706365353,0,37427,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,37852,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Switzerland,0.683756379211115,M62,0.499906175225651,1,38037,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Tunisia,0.649052672398922,M61,United States,0.683675221341859,M62,0.461119703610629,0,38058,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,South Korea,0.728385225275208,M62,0.446275263125678,1,38174,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,38380,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Mexico,0.756756710226366,M61,United States,0.683675221341859,M62,0.590072758392116,0,38473,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Mexico,0.756756710226366,M62,0.409927241607884,1,38550,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Spain,0.827036031955828,M61,United States,0.683675221341859,M62,0.688700593208113,0,38651,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,France,0.780360381500851,M62,0.378233187547771,1,38691,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Netherlands,0.847292970427077,M62,0.280332729319743,1,38771,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Denmark,0.778587101918141,M61,United States,0.683675221341859,M62,0.619337706365353,0,38772,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Brazil,0.815674445258193,M61,United States,0.683675221341859,M62,0.671857496171539,0,38818,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,France,0.780360381500851,M62,0.378233187547771,1,39193,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Canada,0.632538191956056,M62,0.5566537398171,1,39346,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Senegal,0.768105259185267,M62,0.394859728982334,1,39622,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Belgium,0.828474447696,M62,0.309140580767536,1,39948,United States
63,Knockout Round,Knockout Round,Finals,Knockout,South Korea,0.728385225275208,M61,United States,0.683675221341859,M62,0.553724736874322,0,39964,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Morocco,0.793195560991844,M62,0.360410552545608,1,40031,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Portugal,0.787342947869841,M61,United States,0.683675221341859,M62,0.631409795371914,0,40083,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,40283,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Senegal,0.768105259185267,M62,0.394859728982334,1,40404,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Netherlands,0.847292970427077,M62,0.280332729319743,1,40459,United States
63,Knockout Round,Knockout Round,Finals,Knockout,England,0.828448299892353,M61,United States,0.683675221341859,M62,0.690820121999169,0,40536,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Belgium,0.828474447696,M62,0.309140580767536,1,40567,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,40575,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Spain,0.827036031955828,M61,United States,0.683675221341859,M62,0.688700593208113,0,40689,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Netherlands,0.847292970427077,M61,United States,0.683675221341859,M62,0.719667270680257,0,40806,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Spain,0.827036031955828,M61,United States,0.683675221341859,M62,0.688700593208113,0,40922,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Senegal,0.768105259185267,M62,0.394859728982334,1,40939,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Belgium,0.828474447696,M62,0.309140580767536,1,40996,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Denmark,0.778587101918141,M61,United States,0.683675221341859,M62,0.619337706365353,0,41104,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Denmark,0.778587101918141,M61,United States,0.683675221341859,M62,0.619337706365353,0,41357,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,England,0.828448299892353,M62,0.309179878000831,1,41545,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Netherlands,0.847292970427077,M61,United States,0.683675221341859,M62,0.719667270680257,0,41608,United States
63,Knockout Round,Knockout Round,Finals,Knockout,Netherlands,0.847292970427077,M61,United States,0.683675221341859,M62,0.719667270680257,0,41676,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Germany,0.819722782830755,M62,0.322183152209042,1,41711,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,Belgium,0.828474447696,M62,0.309140580767536,1,41719,United States
63,Knockout Round,Knockout Round,Finals,Knockout,United States,0.683675221341859,M61,South Korea,0.728385225275208,M62,0.446275263125678,1,41823,United States
